book_id,isbn,isbn13,authors,publication_year,title,language_code,average_rating,ratings_count,image_url
816,66620996,9780066620990,James C. Collins,2001,Good to Great: Why Some Companies Make the Leap... and Others Don't,eng,4.04,85277,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
817,803734611,9780803734620,Kristin Cashore,2009,"Fire (Graceling Realm, #2)",en-US,4.12,98180,https://images.gr-assets.com/books/1331535456m/6137154.jpg  
818,439236193,9780439236200,Jack London,1906,White Fang,eng,3.94,100223,https://images.gr-assets.com/books/1475878443m/43035.jpg  
819,440238609,9780440238610,Philip Pullman,2000,His Dark Materials (His Dark Materials #1-3),eng,4.25,88227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
820,1480095532,9781480095530,J.A. Redmerski,2012,"The Edge of Never (The Edge of Never, #1)",en-US,4.26,117508,https://images.gr-assets.com/books/1358810128m/16081272.jpg  
821,525426582,9780525426580,Jojo Moyes,2014,One Plus One,eng,3.94,87412,https://images.gr-assets.com/books/1403185695m/18693716.jpg  
822,312305060,9780312305060,Michael Cunningham,1998,The Hours,en-US,3.91,97462,https://images.gr-assets.com/books/1479663379m/11899.jpg  
823,1623420024,9781623420020,Alice Clayton,2012,"Wallbanger (Cocktail, #1)",eng,4.1,134805,https://images.gr-assets.com/books/1352205960m/15858248.jpg  
824,316191299,9780316191300,David Sedaris,1997,Holidays on Ice,eng,3.95,82591,https://images.gr-assets.com/books/1328330843m/4136.jpg  
825,451188462,9780451188460,Stephen King,1996,Desperation,eng,3.8,94821,https://images.gr-assets.com/books/1395764566m/10584.jpg  
826,385739168,9780385739160,Lauren Kate,2011,"Passion (Fallen, #3)",eng,3.89,119735,https://images.gr-assets.com/books/1362339802m/9369720.jpg  
827,385742886,9780385742890,James Dashner,2012,"The Kill Order (Maze Runner, #0.5)",eng,3.69,96568,https://images.gr-assets.com/books/1330636153m/13089710.jpg  
828,375726403,9780375726410,Richard Russo,2001,Empire Falls,eng,3.91,90811,https://images.gr-assets.com/books/1403184884m/187020.jpg  
829,1857232097,9781857232100,Robert Jordan,1993,"The Fires of Heaven (Wheel of Time, #5)",en-US,4.13,93227,https://images.gr-assets.com/books/1327866286m/13895.jpg  
830,803734964,9780803734970,Jandy Nelson,2014,I'll Give You the Sun,eng,4.14,140937,https://images.gr-assets.com/books/1496659336m/20820994.jpg  
831,385338708,9780385338710,Sophie Kinsella,2007,"Shopaholic & Baby (Shopaholic, #5)",eng,3.77,98130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
832,1416524525,9781416524530,Stephen King,2004,"The Dark Tower (The Dark Tower, #7)",en-US,4.27,93296,https://images.gr-assets.com/books/1372296329m/5091.jpg  
833,316070521,9780316070520,Catherine Hardwicke,2009,Twilight Director's Notebook : The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,en-US,4.2,88847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
834,440241812,9780440241810,Sophie Kinsella,2001,"Shopaholic Takes Manhattan (Shopaholic, #2)",en-US,3.75,93498,https://images.gr-assets.com/books/1266449959m/9418.jpg  
835,393316041,9780393316050,Richard Feynman,1984,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",en-US,4.29,91625,https://images.gr-assets.com/books/1348445281m/5544.jpg  
836,545123283,9780545123280,Maggie Stiefvater,2010,"Linger (The Wolves of Mercy Falls, #2)",en-US,3.91,125363,https://images.gr-assets.com/books/1292482391m/6654313.jpg  
837,142437344,9780142437350,"James Joyce, Seamus Deane",1916,A Portrait of the Artist as a Young Man,eng,3.6,92569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
838,765302306,9780765302300,"Robert Jordan, Brandon Sanderson",2009,"The Gathering Storm (Wheel of Time, #12)",eng,4.34,94095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
839,451529170,9780451529180,"George Eliot, Michel Faber",1871,Middlemarch,eng,3.93,95995,https://images.gr-assets.com/books/1481264628m/19089.jpg  
840,345538374,9780345538380,J.R.R. Tolkien,1973,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,eng,4.59,90907,https://images.gr-assets.com/books/1346072396m/30.jpg  
841,316001929,9780316001920,Stacy Schiff,2006,Cleopatra: A Life,eng,3.62,73994,https://images.gr-assets.com/books/1294098301m/7968243.jpg  
842,374292795,9780374292800,Thomas L. Friedman,2005,The World Is Flat: A Brief History of the Twenty-first Century,en-US,3.66,78271,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
843,385743564,9780385743560,Brandon Sanderson,2013,"Steelheart (The Reckoners, #1)",eng,4.16,76261,https://images.gr-assets.com/books/1357576738m/17182126.jpg  
844,1558580093,9781558580090,"Marcus Pfister, J. Alison James",1995,The Rainbow Fish,en-US,4.15,95421,https://images.gr-assets.com/books/1328755881m/766020.jpg  
845,553213970,9780553213970,Jules Verne,1864,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",eng,3.84,89410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
846,61583251,9780061583250,Gretchen Rubin,2009,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",eng,3.57,94456,https://images.gr-assets.com/books/1256849491m/6398634.jpg  
847,679740678,9780679740670,Philip K. Dick,1962,The Man in the High Castle,eng,3.66,84180,https://images.gr-assets.com/books/1448756803m/216363.jpg  
848,393322238,9780393322230,"Vincent Bugliosi, Curt Gentry",1974,Helter Skelter: The True Story of the Manson Murders,en-GB,4,92158,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
849,670023485,9780670023490,Deborah Harkness,2012,"Shadow of Night (All Souls Trilogy, #2)",eng,4.04,97925,https://images.gr-assets.com/books/1320604137m/11559200.jpg  
850,345544927,9780345544930,Jodi Picoult,2014,Leaving Time,eng,3.94,76553,https://images.gr-assets.com/books/1394487223m/18816603.jpg  
851,441013813,9780441013810,Patricia Briggs,2006,"Moon Called (Mercy Thompson, #1)",eng,4.18,129150,https://images.gr-assets.com/books/1272070347m/71811.jpg  
852,786838922,9780786838930,Melissa de la Cruz,2006,"Blue Bloods (Blue Bloods, #1)",en-US,3.68,116687,https://images.gr-assets.com/books/1322281515m/872333.jpg  
853,812976142,9780812976140,Caleb Carr,1994,"The Alienist (Dr. Laszlo Kreizler, #1)",eng,4.05,96981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
854,812993543,9780812993550,Ta-Nehisi Coates,2015,Between the World and Me,eng,4.4,74218,https://images.gr-assets.com/books/1451435027m/25489625.jpg  
855,140424393,9780140424390,"John Milton, John      Leonard",1667,Paradise Lost,eng,3.8,96316,https://images.gr-assets.com/books/1455618673m/15997.jpg  
856,393072231,9780393072240,Michael   Lewis,2009,The Big Short: Inside the Doomsday Machine,en-US,4.26,37090,https://images.gr-assets.com/books/1453470736m/6463967.jpg  
857,1406311529,9781406311520,"Patrick Ness, Jim Kay, Siobhan Dowd",2011,A Monster Calls,eng,4.36,104579,https://images.gr-assets.com/books/1485991317m/8621462.jpg  
858,765325942,9780765325940,"Robert Jordan, Brandon Sanderson",2010,"Towers of Midnight (Wheel of Time, #13)",en-US,4.42,91383,https://images.gr-assets.com/books/1358109459m/8253920.jpg  
859,553266306,9780553266310,Frederick Forsyth,1971,The Day of the Jackal,eng,4.25,85883,https://images.gr-assets.com/books/1405364996m/540020.jpg  
860,307463745,9780307463750,"Jason Fried, David Heinemeier Hansson",2010,Rework,eng,3.93,88626,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
861,525951989,9780525951990,Rainbow Rowell,2011,Attachments,eng,3.95,105414,https://images.gr-assets.com/books/1499377988m/8909152.jpg  
862,679644199,9780679644190,Carol Rifka Brunt,2012,Tell the Wolves I'm Home,eng,4.04,85582,https://images.gr-assets.com/books/1335450415m/12875258.jpg  
863,312965788,9780312965780,James Herriot,1972,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",eng,4.31,64779,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
864,312966091,9780312966100,Janet Evanovich,1997,"Three to Get Deadly (Stephanie Plum, #3)",en-US,4.14,113400,https://images.gr-assets.com/books/1311727539m/6854.jpg  
865,1576469239,9781576469230,Emmuska Orczy,1905,The Scarlet Pimpernel,eng,4.06,93217,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
866,425193799,9780425193790,Judy Blume,1972,"Tales of a Fourth Grade Nothing (Fudge, #1)",eng,4.09,106435,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
867,805094598,9780805094600,Leigh Bardugo,2012,"Shadow and Bone (Shadow and Bone, #1)",eng,4.05,135225,https://images.gr-assets.com/books/1339533695m/10194157.jpg  
868,770437850,9780770437860,"Herman Koch, Sam Garrett",2009,The Dinner,eng,3.22,74979,https://images.gr-assets.com/books/1355949630m/15797938.jpg  
869,399256776,9780399256780,Marie Lu,2013,"Champion (Legend, #3)",eng,4.37,114623,https://images.gr-assets.com/books/1382652310m/14290364.jpg  
870,2266079999,9782266079990,Carl Sagan,1985,Contact,eng,4.11,90917,https://images.gr-assets.com/books/1408792653m/61666.jpg  
871,525423281,9780525423290,Stephanie Perkins,2011,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",en-US,4,108370,https://images.gr-assets.com/books/1358271832m/9961796.jpg  
872,375703861,9780375703870,Zadie Smith,1999,White Teeth,en-US,3.75,82474,https://images.gr-assets.com/books/1374739885m/3711.jpg  
873,62107062,9780062107060,"Chris Kyle, Scott McEwen, Jim DeFelice",2012,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,eng,3.97,61422,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
874,1582346186,9781582346180,Chelsea Handler,2004,My Horizontal Life: A Collection of One-Night Stands,en-GB,3.79,83607,https://images.gr-assets.com/books/1388631721m/35982.jpg  
875,61974552,9780061974560,Pittacus Lore,2011,"The Power of Six (Lorien Legacies, #2)",eng,4.17,97938,https://images.gr-assets.com/books/1345067406m/8659601.jpg  
876,1594488398,9781594488400,Meg Wolitzer,2013,The Interestings,eng,3.54,76566,https://images.gr-assets.com/books/1451446889m/15815333.jpg  
877,836218051,9780836218050,Bill Watterson,1988,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,en-US,4.65,93001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
878,330491237,9780330491240,Douglas Adams,1984,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",eng,4.08,93774,https://images.gr-assets.com/books/1369563116m/8698.jpg  
879,140282580,9780140282580,"Hermann Hesse, Basil Creighton",1927,Steppenwolf,eng,4.11,80769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
880,670026611,9780670026620,Jojo Moyes,2012,The Girl You Left Behind,eng,3.95,80991,https://images.gr-assets.com/books/1366558957m/17572903.jpg  
881,6480101,9780006480100,Robin Hobb,1996,"Royal Assassin (Farseer Trilogy, #2)",eng,4.21,82608,https://images.gr-assets.com/books/1387145228m/68487.jpg  
882,345347951,9780345347950,Arthur C. Clarke,1953,Childhood's End,en-US,4.09,87141,https://images.gr-assets.com/books/1320552628m/414999.jpg  
883,763625299,9780763625290,"Kate DiCamillo, Timothy Basil Ering",2004,The Tale of Despereaux,en-US,4,113066,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
884,60852550,9780060852560,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",2007,"Animal, Vegetable, Miracle: A Year of Food Life",en-US,4.03,83881,https://images.gr-assets.com/books/1480104279m/25460.jpg  
885,1619630656,9781619630660,Sarah J. Maas,2014,"Heir of Fire (Throne of Glass, #3)",eng,4.53,123843,https://images.gr-assets.com/books/1460846511m/20613470.jpg  
886,812513754,9780812513750,Robert Jordan,1994,"Lord of Chaos (Wheel of Time, #6)",eng,4.1,91046,https://images.gr-assets.com/books/1480096417m/35231.jpg  
887,385342306,9780385342310,Alan Bradley,2009,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",eng,3.81,99841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
888,785263705,9780785263710,Donald Miller,2003,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,en-US,3.92,82090,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
889,385340397,9780385340400,Diana Gabaldon,2005,"A Breath of Snow and Ashes (Outlander, #6)",eng,4.43,87098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
890,1484724917,9781423146740,Rick Riordan,2014,"The Blood of Olympus (The Heroes of Olympus, #5)",eng,4.41,110719,https://images.gr-assets.com/books/1464201441m/18705209.jpg  
891,1250069793,9781250069800,Liane Moriarty,2016,Truly Madly Guilty,eng,3.55,90477,https://images.gr-assets.com/books/1491249206m/26247008.jpg  
892,1607066017,9781607066020,"Brian K. Vaughan, Fiona Staples",2012,"Saga, Vol. 1 (Saga, #1)",eng,4.25,131906,https://images.gr-assets.com/books/1486028947m/15704307.jpg  
893,316126691,9780316126690,Chad Harbach,2011,The Art of Fielding,eng,3.99,81712,https://images.gr-assets.com/books/1327882787m/10996342.jpg  
894,99285045,9780099285040,Ernest Hemingway,1964,A Moveable Feast,eng,4.04,69992,https://images.gr-assets.com/books/1427463201m/4631.jpg  
895,1590385810,9781590385810,Brandon Mull,2006,"Fablehaven (Fablehaven, #1)",eng,4.08,99390,https://images.gr-assets.com/books/1460309528m/44652.jpg  
896,64407683,9780064407690,"Lemony Snicket, Brett Helquist",2000,"The Wide Window (A Series of Unfortunate Events, #3)",eng,3.91,118624,https://images.gr-assets.com/books/1320705923m/438492.jpg  
897,451458443,9780451458440,Jim Butcher,2001,"Grave Peril (The Dresden Files, #3)",eng,4.18,97736,https://images.gr-assets.com/books/1266470209m/91476.jpg  
898,743264738,9780743264730,Walter Isaacson,2007,Einstein: His Life and Universe,eng,4.08,71156,https://images.gr-assets.com/books/1328011405m/10884.jpg  
899,1476717486,9781476717490,S.C. Stephens,2011,"Effortless (Thoughtless, #2)",eng,4.37,83085,https://images.gr-assets.com/books/1364805648m/15842441.jpg  
900,385339097,9780385339090,John Grisham,1998,The Street Lawyer,eng,3.81,80577,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
901,1594743347,9781594743340,"Seth Grahame-Smith, Jane Austen",2009,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",eng,3.28,103995,https://images.gr-assets.com/books/1320449653m/5899779.jpg  
902,316154695,9780316154700,David Sedaris,2013,Let's Explore Diabetes with Owls,eng,3.8,81616,https://images.gr-assets.com/books/1359704028m/15790837.jpg  
903,679642420,9780679642430,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",1868,The Idiot,eng,4.18,74642,https://images.gr-assets.com/books/1327865902m/12505.jpg  
904,671746723,9780671746730,Douglas Adams,1987,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),en-US,3.97,89569,https://images.gr-assets.com/books/1404697381m/365.jpg  
905,810994739,9780810994740,Jeff Kinney,2008,"Rodrick Rules (Diary of a Wimpy Kid, #2)",en-US,4.1,91831,https://images.gr-assets.com/books/1360095964m/1809465.jpg  
906,804138141,9780804138150,Mindy Kaling,2015,Why Not Me?,eng,3.89,74199,https://images.gr-assets.com/books/1442548684m/22716447.jpg  
907,62285688,9780062285680,Veronica Roth,2014,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",eng,4.1,97058,https://images.gr-assets.com/books/1393687572m/18126198.jpg  
908,1594206279,9781594206280,"Aziz Ansari, Eric Klinenberg",2015,Modern Romance,eng,3.85,94231,https://images.gr-assets.com/books/1432335014m/23453112.jpg  
909,61992259,9780061992250,"Katherine Applegate, Patricia Castelao",2012,The One and Only Ivan,eng,4.24,85136,https://images.gr-assets.com/books/1424981397m/11594337.jpg  
910,393050327,9780393050320,Sebastian Junger,1997,The Perfect Storm: A True Story of Men Against the Sea,en-US,4.07,45382,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
911,765350378,9780765350370,Brandon Sanderson,2005,"Elantris (Elantris, #1)",eng,4.17,95950,https://images.gr-assets.com/books/1475740953m/68427.jpg  
912,1406310255,9781406310250,Patrick Ness,2008,"The Knife of Never Letting Go (Chaos Walking, #1)",eng,3.96,99638,https://images.gr-assets.com/books/1277071696m/2118745.jpg  
913,312199430,9780312199430,Jim Fergus,1998,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),eng,3.88,84367,https://images.gr-assets.com/books/1389821957m/33512.jpg  
914,743296419,9780743296410,Jodi Picoult,2009,Handle with Care,eng,3.96,90138,https://images.gr-assets.com/books/1316440644m/3720975.jpg  
915,1416521496,9781416521500,"Stephen King, Darrel Anderson",2004,"Song of Susannah (The Dark Tower, #6)",eng,3.98,84957,https://images.gr-assets.com/books/1372296326m/5093.jpg  
916,99578514,9780099578510,Salman Rushdie,1981,Midnight's Children,eng,3.99,75502,https://images.gr-assets.com/books/1371063511m/14836.jpg  
917,1400049628,9781400049620,Max Brooks,2004,The Zombie Survival Guide: Complete Protection from the Living Dead,eng,3.86,82535,https://images.gr-assets.com/books/1320562270m/535441.jpg  
918,1579126251,9781579126250,Agatha Christie,1930,"Murder at the Vicarage (Miss Marple, #1)",eng,4.03,93963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
919,1416924981,9781416924980,Margaret Peterson Haddix,1998,"Among the Hidden (Shadow Children, #1)",eng,3.97,94478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
920,1594201455,9781594201460,Michael Pollan,2007,In Defense of Food: An Eater's Manifesto,en-US,4.07,80434,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
921,440995779,9780440995780,Elizabeth George Speare,1958,The Witch of Blackbird Pond,en-US,3.97,105770,https://images.gr-assets.com/books/1345499790m/703292.jpg  
922,440241898,9780440241900,Sophie Kinsella,2002,"Shopaholic Ties the Knot (Shopaholic, #3)",eng,3.77,88139,https://images.gr-assets.com/books/1371383294m/9419.jpg  
923,141439610,9780141439620,"Wilkie Collins, Matthew Sweet",1859,The Woman in White,eng,3.98,93134,https://images.gr-assets.com/books/1295661017m/5890.jpg  
924,316349933,9780316349930,"Robert Galbraith, J.K. Rowling",2015,"Career of Evil (Cormoran Strike, #3)",eng,4.21,66979,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
925,1416968237,9781416968240,Jenny Han,2009,"The Summer I Turned Pretty (Summer, #1)",en-US,3.96,104730,https://images.gr-assets.com/books/1361666855m/5821978.jpg  
926,312966970,9780312966970,Janet Evanovich,1998,"Four to Score (Stephanie Plum, #4)",en-US,4.17,106871,https://images.gr-assets.com/books/1311983211m/6422.jpg  
927,1573225789,9781573225790,James McBride,1996,The Color of Water: A Black Man's Tribute to His White Mother,en-US,4.06,80906,https://images.gr-assets.com/books/1401311300m/29209.jpg  
928,60889578,9780060889580,"Steven D. Levitt, Stephen J. Dubner",2009,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",en-US,3.95,85006,https://images.gr-assets.com/books/1308117804m/6402364.jpg  
929,385339151,9780385339160,Karen Marie Moning,2006,"Darkfever (Fever, #1)",eng,4.14,110812,https://images.gr-assets.com/books/1392579949m/112750.jpg  
930,312857063,9780312857070,Terry Goodkind,1995,"Stone of Tears (Sword of Truth, #2)",en-US,4.1,83235,https://images.gr-assets.com/books/1478930875m/234184.jpg  
931,312554168,9780312554160,Emily Giffin,2010,Heart of the Matter,en-US,3.73,83461,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
932,141439831,9780141439840,"William Makepeace Thackeray, John Carey",1847,Vanity Fair,eng,3.76,91323,https://images.gr-assets.com/books/1344386439m/5797.jpg  
933,1857988841,9781857988840,Kurt Vonnegut Jr.,1959,The Sirens of Titan,en-GB,4.16,72493,https://images.gr-assets.com/books/1419363185m/4982.jpg  
934,2266047426,9782266047420,"Stephen King, Dominique Dill",1992,Dolores Claiborne,fre,3.81,71053,https://images.gr-assets.com/books/1394213480m/10625.jpg  
935,62414216,9780062414210,Cynthia D'Aprix Sweeney,2016,The Nest,eng,3.45,79762,https://images.gr-assets.com/books/1461354827m/25781157.jpg  
936,1563899426,9781563899420,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",2001,"Fables, Vol. 1: Legends in Exile",eng,3.99,101016,https://images.gr-assets.com/books/1375392441m/21326.jpg  
937,142000280,9780142000280,David    Allen,2001,Getting Things Done: The Art of Stress-Free Productivity,en-GB,3.98,75665,https://images.gr-assets.com/books/1312474060m/1633.jpg  
938,446671002,9780446671000,James Redfield,1993,"The Celestine Prophecy (Celestine Prophecy, #1)",en-US,3.6,72675,https://images.gr-assets.com/books/1341360412m/13103.jpg  
939,803736991,9780803736990,Huntley Fitzpatrick,2012,My Life Next Door,eng,4.02,102012,https://images.gr-assets.com/books/1394240144m/12294652.jpg  
940,525952926,9780525952920,Ken Follett,2012,Winter of the World (The Century Trilogy #2),eng,4.29,71971,https://images.gr-assets.com/books/1369453743m/12959233.jpg  
941,385352107,9780385352110,"Haruki Murakami, Philip Gabriel",2013,Colorless Tsukuru Tazaki and His Years of Pilgrimage,eng,3.82,67873,https://images.gr-assets.com/books/1409000450m/19288239.jpg  
942,8129104598,9788129104600,Chetan Bhagat,2004,Five Point Someone,en-GB,3.43,67438,https://images.gr-assets.com/books/1298571209m/105576.jpg  
943,425197549,9780425197550,Laurell K. Hamilton,1993,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",eng,4.02,104252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
944,375836675,9780375836670,Markus Zusak,2002,I Am the Messenger,en-US,4.09,93119,https://images.gr-assets.com/books/1398483261m/19057.jpg  
945,141439653,9780141439660,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",1874,Far from the Madding Crowd,eng,3.92,87427,https://images.gr-assets.com/books/1388279695m/31463.jpg  
946,60855908,9780060855900,Terry Pratchett,1987,"Equal Rites (Discworld, #3; Witches #1)",eng,4,88673,https://images.gr-assets.com/books/1407706800m/34507.jpg  
947,380718340,9780380718340,Patricia Cornwell,1993,"Cruel & Unusual (Kay Scarpetta, #4)",nl,4.11,83695,https://images.gr-assets.com/books/1327865095m/85379.jpg  
948,385537131,9780385537130,John Grisham,2013,Sycamore Row,eng,3.98,56315,https://images.gr-assets.com/books/1375888633m/17288661.jpg  
949,312650248,9780312650250,"P.C. Cast, Kristin Cast",2011,"Awakened (House of Night, #8)",en-US,4.02,101234,https://images.gr-assets.com/books/1307744664m/8652190.jpg  
950,1583485090,9781583485100,Willa Cather,1918,My Ántonia,eng,3.76,81102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
951,713998946,9780713998950,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",2004,America (The Book): A Citizen's Guide to Democracy Inaction,eng,4.02,74511,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
952,1455520659,9781455520660,Nicholas Sparks,2012,The Longest Ride,eng,4.14,71276,https://images.gr-assets.com/books/1367536453m/17407748.jpg  
953,679776192,9780679776190,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",-300,Tao Te Ching,eng,4.31,39863,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
954,312995059,9780312995060,Jeffrey Archer,1979,"Kane and Abel (Kane and Abel, #1)",en-US,4.27,74052,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
955,743496744,9780743496740,Jodi Picoult,2008,Change of Heart,en-US,3.91,86471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
956,312423799,9780312423800,Augusten Burroughs,2003,Dry,eng,4.01,70550,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
957,1101946342,9781101946340,E.L. James,2015,"Grey (Fifty Shades, #4)",en-GB,3.76,75320,https://images.gr-assets.com/books/1433182986m/25644601.jpg  
958,441172695,9780441172700,Frank Herbert,1969,Dune Messiah (Dune Chronicles #2),eng,3.86,82580,https://images.gr-assets.com/books/1392528394m/106.jpg  
959,6280560,9790007672390,C.S. Lewis,1945,The Great Divorce,en-US,4.28,75031,https://images.gr-assets.com/books/1166805741m/17267.jpg  
960,517092913,9780517092910,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835,The Complete Fairy Tales,eng,4.28,90999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
961,316075809,9780316075800,Mark Cotta Vaz,2009,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",en-US,4.34,82399,https://images.gr-assets.com/books/1343724104m/6466909.jpg  
962,767905202,9780767905210,Jane Green,1999,Mr. Maybe,eng,3.41,78132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
963,553213172,9780553213170,L.M. Montgomery,1915,"Anne of the Island (Anne of Green Gables, #3)",eng,4.21,97049,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png  
964,140047484,9780140047490,"Friedrich Nietzsche, Walter Kaufmann",1883,Thus Spoke Zarathustra,eng,4.05,65362,https://images.gr-assets.com/books/1480901846m/51893.jpg  
965,140620192,9780140620190,"Elizabeth Gaskell, Alan Shelston",1854,North and South,eng,4.13,95274,https://images.gr-assets.com/books/1349633381m/156538.jpg  
966,1451629184,9781451629190,Jaycee Dugard,2011,A Stolen Life,en-US,3.89,72713,https://images.gr-assets.com/books/1327928284m/11330361.jpg  
967,752224417,9780752224410,Michael Crichton,1995,"The Lost World (Jurassic Park, #2)",eng,3.72,83389,https://images.gr-assets.com/books/1386864575m/8650.jpg  
968,62014536,9780062014540,Lauren Oliver,2013,"Requiem (Delirium, #3)",eng,3.74,100593,https://images.gr-assets.com/books/1340992438m/9593913.jpg  
969,812550285,9780812550280,Robert Jordan,1996,"A Crown of Swords (Wheel of Time, #7)",eng,4,86421,https://images.gr-assets.com/books/1358542379m/13890.jpg  
